"Date","September-27-2024"
"Time","23h25m06s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","114grad"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
2.039999e+00,9.733628e-01,1.641969e-01,1.600135e-01,4.787550e+00,4.603840e+00,9.866814e-01,4.426073e+01,1.000333e+02,-1.905051e+01,1.244370e-05,
2.069999e+00,9.733722e-01,1.641293e-01,1.600254e-01,4.785570e+00,4.604186e+00,9.866861e-01,4.427466e+01,1.000303e+02,-1.905939e+01,1.241826e-05,
2.099999e+00,9.733891e-01,1.638455e-01,1.602136e-01,4.777367e+00,4.609647e+00,9.866945e-01,4.435788e+01,1.000257e+02,-1.904536e+01,1.245844e-05,
2.129999e+00,9.734565e-01,1.638344e-01,1.598148e-01,4.776725e+00,4.598073e+00,9.867282e-01,4.428843e+01,1.000210e+02,-1.905472e+01,1.243163e-05,
2.159999e+00,9.732959e-01,1.641771e-01,1.604401e-01,4.787305e+00,4.616221e+00,9.866479e-01,4.434045e+01,1.000311e+02,-1.905583e+01,1.242846e-05,
2.189999e+00,9.734281e-01,1.639161e-01,1.599038e-01,4.779197e+00,4.600657e+00,9.867141e-01,4.429012e+01,1.000297e+02,-1.904729e+01,1.245293e-05,
2.219999e+00,9.733853e-01,1.640630e-01,1.600137e-01,4.783609e+00,4.603846e+00,9.866927e-01,4.428413e+01,1.000254e+02,-1.905437e+01,1.243262e-05,
2.249999e+00,9.733192e-01,1.642182e-01,1.602563e-01,4.788370e+00,4.610886e+00,9.866596e-01,4.430044e+01,1.000335e+02,-1.905529e+01,1.242998e-05,
2.279999e+00,9.733282e-01,1.643064e-01,1.601113e-01,4.790850e+00,4.606678e+00,9.866641e-01,4.425914e+01,1.000333e+02,-1.905001e+01,1.244511e-05,
2.309999e+00,9.733979e-01,1.639888e-01,1.600130e-01,4.781424e+00,4.603824e+00,9.866990e-01,4.429696e+01,1.000230e+02,-1.905601e+01,1.242793e-05,
2.339999e+00,9.733507e-01,1.640977e-01,1.601885e-01,4.784770e+00,4.608919e+00,9.866753e-01,4.430934e+01,1.000350e+02,-1.904974e+01,1.244589e-05,
2.369999e+00,9.733829e-01,1.640626e-01,1.600289e-01,4.783609e+00,4.604286e+00,9.866914e-01,4.428692e+01,1.000243e+02,-1.905118e+01,1.244176e-05,
2.399999e+00,9.734388e-01,1.637255e-01,1.600338e-01,4.773692e+00,4.604430e+00,9.867194e-01,4.434671e+01,1.000254e+02,-1.905371e+01,1.243453e-05,
2.429999e+00,9.733632e-01,1.641068e-01,1.601033e-01,4.784969e+00,4.606445e+00,9.866816e-01,4.429252e+01,1.000305e+02,-1.905581e+01,1.242851e-05,
2.459999e+00,9.733886e-01,1.639442e-01,1.601153e-01,4.780194e+00,4.606795e+00,9.866943e-01,4.432305e+01,1.000301e+02,-1.905152e+01,1.244078e-05,
2.489999e+00,9.734003e-01,1.639207e-01,1.600680e-01,4.779464e+00,4.605423e+00,9.867002e-01,4.431871e+01,1.000354e+02,-1.905350e+01,1.243512e-05,
2.519999e+00,9.733540e-01,1.640947e-01,1.601715e-01,4.784668e+00,4.608426e+00,9.866770e-01,4.430683e+01,1.000305e+02,-1.905463e+01,1.243187e-05,
2.549999e+00,9.734414e-01,1.636300e-01,1.601159e-01,4.770947e+00,4.606811e+00,9.867207e-01,4.437810e+01,1.000243e+02,-1.905395e+01,1.243383e-05,
