"Date","September-27-2024"
"Time","22h55m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","0 prueba 1 estado horizontal"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.169999e+00,9.999997e-01,-2.194237e-04,7.627161e-04,-6.286027e-03,2.185021e-02,9.999998e-01,1.060499e+02,1.000383e+02,-1.882526e+01,1.310612e-05,
1.199999e+00,9.999996e-01,-4.509280e-04,7.401438e-04,-1.291814e-02,2.120356e-02,9.999998e-01,1.213516e+02,1.000357e+02,-1.882726e+01,1.310009e-05,
1.229999e+00,9.999996e-01,-5.310367e-04,7.297039e-04,-1.521308e-02,2.090448e-02,9.999998e-01,1.260450e+02,1.000396e+02,-1.882669e+01,1.310180e-05,
1.259999e+00,9.999997e-01,-3.810714e-04,6.199562e-04,-1.091690e-02,1.776044e-02,9.999999e-01,1.215780e+02,1.000356e+02,-1.882684e+01,1.310136e-05,
1.289999e+00,9.999996e-01,-6.109069e-04,6.803890e-04,-1.750120e-02,1.949171e-02,9.999998e-01,1.319200e+02,1.000363e+02,-1.882740e+01,1.309967e-05,
1.319999e+00,9.999997e-01,-3.157447e-04,7.240790e-04,-9.045423e-03,2.074334e-02,9.999998e-01,1.135603e+02,1.000400e+02,-1.882635e+01,1.310281e-05,
1.349999e+00,9.999996e-01,-5.110095e-04,7.526880e-04,-1.463935e-02,2.156292e-02,9.999998e-01,1.241731e+02,1.000358e+02,-1.882733e+01,1.309987e-05,
1.379999e+00,9.999992e-01,-1.051266e-03,7.144493e-04,-3.011656e-02,2.046747e-02,9.999996e-01,1.457996e+02,1.000385e+02,-1.882715e+01,1.310042e-05,
1.409999e+00,9.999994e-01,-8.641073e-04,6.554289e-04,-2.475486e-02,1.877666e-02,9.999997e-01,1.428195e+02,1.000387e+02,-1.882666e+01,1.310190e-05,
1.439999e+00,9.999991e-01,-1.134474e-03,6.569905e-04,-3.250029e-02,1.882139e-02,9.999996e-01,1.499242e+02,1.000360e+02,-1.882809e+01,1.309758e-05,
1.469999e+00,9.999989e-01,-1.296121e-03,7.253935e-04,-3.713116e-02,2.078099e-02,9.999994e-01,1.507658e+02,1.000366e+02,-1.882786e+01,1.309827e-05,
1.499999e+00,9.999994e-01,-8.569547e-04,6.825327e-04,-2.454995e-02,1.955312e-02,9.999997e-01,1.414640e+02,1.000386e+02,-1.882728e+01,1.310002e-05,
